39439|||Agrar-Genossenschaft Amesdorf eG|Güsten Stadt|590036|1967|039262 211||Bauernwinkel 1|||Landwirtschaftsbetrieb|Agrargenossenschaft Amesdorf eG.|None
19395|||Agrarvereinigung MiFeMa eG Plauerhagen|Barkhagen|589190|1964|038735 4810||Quetziner Str. 29A|||Landwirtschaftsbetrieb|Agrarvereinigung MiFeMa eG Plauerhagen (Milch, Ferkel, Marktfruchtanbau)|http://www.svz.de/lokales/zeitung-fuer-goldberg-luebz-plau/generationswechsel-in-plauerhagen-id5154506.html
6295|||AgrargenossenschaftLaweketal Hedersleben eG|Eisleben Lutherstadt|588466|1962|034773 2410||Denkmalstr. 18|||Genossenschaft|Agrargenossenschaft Laweketal Hedersleben e.G.|None
19249|||Agrarproduktion Lübtheen e.G.|Lübtheen Stadt|584557|1949|038855 50866||Lanscher Str.|||Grosshändler|Agrarproduktion Lübtheen e.G.|http://agrar-luebtheen.de/
16949|||AGT Agrarprod. GmbH Triglitz|Triglitz|583410|1945|033981 80256||Lindenstraße 4|||Landwirtschaftliche Produkte Einzelhandel|AGT Agrarproduktions-GmbH|None
4758|||Agrargenossenschaft Laas eG|Liebschützberg|581171|1937|034363 6810||Klingenhainer Str. 1|||Landwirtschaftsbetrieb|Agrargenossenschaft Laas eG|http://www.agrar-laas.de/
38489|||AG eG Beetzendorf|Rohrberg|575681|1919|039000 301||Audorfer Weg 2|||Baumschule|Agrargenossenschaft e.G. Beetzendorf|None
16945|||AG eG Halenbeck|Halenbeck-Rohlsdorf|575058|1917|033986 60525||Wittstocker Damm 11|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Halenbeck e.G.|http://prignitzer-genossenschaften.de/?cid=1363262390&name=Agrargenossenschaft+Halenbeck+eG#Kontakt
2906|||Agrargenossenschaft See eG|Niesky Stadt|574610|1915|03588 205675||Ernst-Thälmann-Straße 29|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft See e.G.|None
39524|||AG Schwarzbuntzucht Fischbeck eG|Wust-Fischbeck|573822|1913|039323 38456||Dorfstraße 44|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Schoenfeld eG|None
6449|||Agro GbR Aschersleben|Aschersleben Stadt|570572|1902|03473 809649||Welbslebener Chaussee 1|||Landwirtschaftsbetrieb|Agro-gmbh|None
6198|||AgrarGen. Höhnstedt eG|Salzatal|566455|1888|034601 22371||Schochwitzer Str. 7|||Landwirtschaftsbetrieb|Agrargenossenschaft Höhnstedt e.G.|None
39624|||Agrarp.GEMIZU e.G.Kremkau|Bismark (Altmark) Stadt|563098|1877|039080 9197||Dorfstraße 21|||Landwirtschaftliche Produkte Einzelhandel|Agrarproduktion Gemizu eG|None
8606|||APROHA Agrarproduktions- und Handels GmbHd.|Tirpersdorf|562795|1876|037421 4070||Hauptstraße 9|||Hersteller|APROHA Agrarproduktions- und Handels GmbH|http://www.aproha.de/
17392|||Agrargesellschaft Sarnow mbH & Co. KG|Sarnow|560474|1868|039722 20022||An der Drift||||Agrargesellschaft Sarnow mbH & Co. KG|None
4895|||Agrargenossenschaft Beyern eG|Falkenberg/Elster Stadt|558306|1861|035363 216||Mittelstraße 17|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Beyern e.G.|None
19412|||Agrargenossenschaft eG Gustävel|Kuhlen-Wendorf|557624|1859|038486 20210||Am Speicher 20|||Landwirtschaftsbetrieb|Agrargenossenschaft e.G. Gustävel|None
15926|||Agrargen.Uckro e G|Luckau Stadt|557463|1858|035454 286||Langengrassauer Str. 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Uckro eG|None
8451|||Agrargenossenschaft Blankenhain e. G.|Crimmitschau Stadt|556846|1856|036608 209970||An der Windmühle 6|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Blankenhain e.G.|None
6537|||Landwirtsch.GmbH Kelbra|Kelbra (Kyffhäuser) Stadt|555776|1853|034651 45030||Tilledaer Str. 19|||Landwirtschaftsbetrieb|Agrar GmbH & Co. KG|http://www.agrar-kelbra.de/
9618|||Agrargenossenschaft Großhartmannsdorf eG|Großhartmannsdorf|555065|1850|037329 283||Hauptstraße 183|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Großhartmannsdorf e.G.|None
4626|||Agrarprodukte Schmölln GmbH|Schmölln Stadt|550842|1836|034491 70561||Thomas-Müntzer-Siedlung 2|||Landwirtschaftsbetrieb|Agrarprodukte Schmölln GmbH|http://www.kbv-altenburg.de/index.php/component/content/article/59
39128|||Agrargen. e.G. Magdeburg Nord|Magdeburg Landeshauptstadt|549017|1830|0391 2515100||Neuer Sülzeweg 92|||Unternehmen|Agrargenossenschaft e.G. Magdeburg Nord|None
37327|||Agrargesellschaft Am Dün mbH|Wingerode|548038|1827|03605 5440||Riethchaussee 5||||Agrargesellschaft "Am Dün" mbH|None
14641|||Agro-Farm GmbH Nauen|Nauen Stadt|544891|1816|03321 455313||Zum Güterbahnhof 2|||Grosshändler|Agro-Farm GmbH|http://www.agro-farm-nauen.de/
2747|||Berthelsdorfer Agrargenossenschaft e.G.|Herrnhut Stadt|543966|1813|035873 2549||Bernstädter Str. 3|||Landwirtschaftsbetrieb|BAG Berthelsdorfer Agrargenossenschaft e.G.|http://www.bildungsmarkt-sachsen.de/interaktiv/supplier/search
2692|||Agrargenossenschaft Gnaschwitz e.G.|Doberschau-Gaußig|543549|1812|035930 50918||Hauptstraße 30|||Landwirtschaftsbetrieb|Agrargenossenschaft Gnaschwitz e.G.|http://www.die-milch-tankstelle.de/genossenschaft
17398|||Anklamer Agrar AG|Bargischow|540600|1802|03971 245693||Am Hohen Stein|||Landwirtschaftliche Produkte Einzelhandel|Anklamer Agrar AG|http://agrar-ag.de/
98631|||Agrargenossenschaft Queienfeld e.G.|Grabfeld|539279|1798|036944 51811||Wolfmannshäuser Straße 13|||Landmaschinenhändler|Agrargenossenschaft Queienfeld e.G.|None
14662|||AG Friesack eG|Friesack Stadt|538482|1795|0173 2065370||Klessener Str. 22|||Landwirtschaftsbetrieb|Agrargenossenschaft Friesack e.G.|None
16837|||Agrar Rheinsberg GmbH|Rheinsberg Stadt|535882|1786|033923 71256||Wittstocker Str. 1|||Landwirtschaftliche Produkte Einzelhandel|agrar rheinsberg west GmbH|None
4808|||Agrargenossenschaft e. G. Böhlitz|Thallwitz|535708|1786|034263 41287||Lossaer Str. 32|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft e.G., Verw.|None
19089|||Agrargemeinschaft  Demen eG|Demen|535469|1785|038488 20218||Kleine Siedlung 8|||Landwirtschaftliche Produkte Einzelhandel|Agrargemeinschaft Demen eG - Milchviehanlage|None
9627|||Agrar-Genossenschaft Bobritzschtal Oberbobr. eG|Bobritzsch-Hilbersdorf|535211|1784|037325 2330||Bobritzschtalstraße 35|||Landwirtschaftliche Genossenschaften|Agrar-Genossenschaft Bobritzschtal Oberbobritzsch e. G.|http://agrar-gen-bobritzsch.de/
18569|||Agrarprodukt GmbH Neuenkirchen & Co.KG|Neuenkirchen|534964|1783|038309 8202||Dorfstraße 6|||Landwirtschaftliche Produkte Einzelhandel|Agrarprodukt GmbH Neuenkirchen & Co. Kommanditgesellschaft|None
98646|||Agrarunternehmen Pfersdorf e.G.|Hildburghausen Stadt|534555|1782|03685 707011||Pfersdorfer Hauptstraße 37|||Landwirtschaftliche Produkte Großhandel|Agrarunternehmen Pfersdorf e.G.|None
4539|||Agrar- und Beteiligungsunternehmen AGROSS e.G.|Groitzsch Stadt|533146|1777|034296 96500||Großstolpen 6|||Verband, Verein oder Organisation|Agrar- und Beteiligungsunternehmen "Agross" e.G. Großstolpen|http://www.agross-eg.de/
8393|||Agrargenossenschaft Schönberg e. G.|Schönberg|530843|1769|03764 18050||Hauptstraße 31|||Landmaschinenhändler|Agrargenossenschaft Schönberg e.G.|None
16845|||AG eG Rhinluch Dreetz|Dreetz|530293|1768|033970 85231||Wilhelm-Pieck-Straße 19|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft eG Rhinluch Dreetz|http://www.gemeinde-dreetz.de/index.php/gewerbe/agrar/104-agrar-rhinluch-dreetz
14947|||Agrargenossenschaft eG Der Märker|Nuthe-Urstromtal|527216|1757|03371 637231||Alte Hauptstraße|||Grosshändler|Agrargenossenschaft eG Der Märker|http://www.der-maerker.de/ueber-uns-maerker/der-maerker/
17379|||Agrar GmbH Gut Ferdinandshof|Ferdinandshof|526329|1754|039778 2420||Friedrichshagener Landstraße 1|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Gut Ferdinandshof|http://www.taz.de/1/archiv/print-archiv/printressorts/digi-artikel/?dig=2009/06/24/a0096
9633|||Agrargenossenschaft eG Niederschöna|Halsbrücke|525778|1753|035209 2360||Falkenberger Str.|||Landwirtschaftsbetrieb|Agrargenossenschaft e.G.|http://www.agrar-niederschoena.de/start.htm
39307|||Agrargenossenschaft Hohenseeden/Parchen  eG|Elbe-Parey|525140|1750|039344 248||Brandensteiner Weg 3|||Landmaschinenhändler|Agrargenossenschaft Hohenseeden eG|http://www.direktvermarkter-lsa.de/elbe-boerde-heide/agrargenossenschaft-hohenseeden-eg/
2627|||Agrar GmbH Am Stromberg Gröditz|Weißenberg Stadt|524381|1748|035876 40404||Lausker Str. 4|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH "Am Stromberg" Gröditz Abt. Pflanzenproduktion|http://weissenberg.stadtbranchenbuch.com/3484186.html
6686|||ADG Marktfrucht GmbH|Lützen Stadt|521002|1737|034444 4160||Gostauer Str. 6|||Landwirtschaftliche Produkte Einzelhandel|adg Agrar GmbH|None
15938|||Agrargen. Golßen eG|Golßen Stadt|519074|1730|035452 721||Am Klinkenberg|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Golßen e.G.|None
99718|||Agrargenossenschaft Hainleite e.G.Westerengel|Großenehrich Stadt|518673|1729|036379 40234||Westerengler Hauptstr. 1|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Hainleite e.G. Westerengel|None
4916|||Agrargen. Stolzenhain eG|Schönewalde Stadt|517704|1726|035389 81546||Jüterboger Str. 12|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Stolzenhain eG|None
7751|||Agrargenossenschaft  Bucha eG|Bucha|515389|1718|03641 28420||Dorfstraße 1A|||Landwirtschaftsbetrieb|Agrargenossenschaft Bucha eG|http://www.agrar-bucha.de/
17159|||AG e.G. Groß Methling|Dargun Stadt|514725|1716|039971 12046||Klein Methling 47|||Landwirtschaftsbetrieb|Agrargenossenschaft e.G. Groß Methling|https://plus.google.com/+AgrargenossenschafteGGro%C3%9FMethlingDargun/about
17094|||Agrargesell. Cölpin mbH|Cölpin|513072|1710|03966 210473||Woldegker Chaussee 53|||Werkstätten|Agrargesellschaft Cölpin mbH|None
9600|||Agrargenossenschaft Langhennersdorf e.G.|Oberschöna|512839|1709|037328 203||Am Hofbusch 2|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Langhennersdorf e.G.|None
18442|||Landwirtschaftsbetrieb Hagen Aurel|Wendorf|511541|1705|03831 270131||Voigdehäger Weg 8|||Landwirtschaftsbetrieb|Agrargesellschaft Andershof/Steinhagen GbR|http://www.hagen-agrar.de/
1561|||Agrargenossenschaft e.G. Dobra|Tauscha|511286|1704|035240 72281||Tauschaer Str. 6|||Landwirtschaftsbetrieb|Agrargenossenschaft e.G.|None
3253|||AG Werenzhain eG|Doberlug-Kirchhain Stadt|510380|1701|035322 2124||Trebbus 48A|||Landwirtschaftsbetrieb|Agrargenossenschaft Werenzhain|http://www.agrar-werenzhain.de/
39393|||Agrargen. Hamersleben e.G.|Am Großen Bruch|509616|1699|039401 6620||Fabrikstraße 9|||Maschinenhändler|Agrargenossenschaft eG.|None
4916|||Agrargen.Gräfendorf e.G.|Herzberg (Elster) Stadt|509085|1697|03535 3048||Postbergaer Weg 16|||Landwirtschaftsbetrieb|Agrargenossenschaft Gräfendorf|http://www.agrar-graefendorf.com/
3238|||Agrargenossenschaft Oppelhain e.G.|Rückersdorf|507681|1692|035325 427||Am Kräutergarten 7|||Landmaschinenhändler|Agrargenossenschaft Oppelhain e.G.|http://www.reegional.de/direktvermarkter-hof/agrargenossenschaft-oppelhain-e-g-besucherzentrum-rueckersdorf
6237|||AgrarGen.-Untere Aue- eG.|Leuna Stadt|506752|1689|034638 20249||Roddener Weg 50|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft e.G. "Untere Aue" Kötschlitz|http://www.koetschlitz.de/
18184|||Agrar Union GmbH Poppendorf & Co. KG|Poppendorf|505895|1686|038202 2450||Dorfstraße 30|||Landwirtschaftsbetrieb|Agrar Union GmbH Poppendorf & Co. Kommaditgesellschaft|None
16248|||Agrargen. Odertal eG Lüdersdorf|Parsteinsee|505554|1685|033365 208||Dorfstraße 53|||Minimarkt|Agrargenossenschaft Odertal e.G. Verwaltung-Hauptbüro|None
18299|||Agrargenossensch. Breesen e.G.|Laage Stadt|503757|1679|038459 36626||Schweez 22A|||Wirtschaftsförderungsgesellschaften|Agrargenossenschaft Breesen e.G.|None
19372|||Agrargenossenschaft Brunow e.G|Brunow|502769|1676|038721 22714||Ringstraße 6|||Grosshändler|Agrargenossenschaft Brunow eG|http://ag-brunow.de/
17337|||Agrargenossenschaft Groß Luckow e.G.|Groß Luckow|501603|1672|039752 20244||Dorfstraße 32|||Landwirtschaftsbetrieb|Agrargenossenschaft Groß Luckow e. G.|None
2906|||Agrargenossenschaft Nieder Seifersdorf e.G.|Waldhufen|501140|1670|035827 74010||Hauptstraße 51|||Landwirtschaftsbetrieb|Agrargenossenschaft Nieder Seifersdorf eG|http://www.agrar-niederseifersdorf.de/
99510|||Agrargenossenschaft Ilm-Saaleplatte eG|Saaleplatte|500611|1669|036421 22363||Hauptstraße 126|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Ilm- Saaleplatte e.G.|http://www.ezgq.com/scripts/EZGQ.EXE?Mitglied2=Agrargenossenschaft+%22Ilm-Saaleplatte%22e.G.
1855|||Agrargenossenschaft Sächsische Schweiz Saupsdorf e. G.|Sebnitz Stadt|499805|1666|035974 50234||Hohe 28||||Agrargenossenschaft Sächsische Schweiz Saupsdorf e.G.|None
15848|||Agrargenossenschaft Trebitz/Klein Muckrow eG|Friedland Stadt|497766|1659|033673 5731||Klein Muckrow 18|||Molkerei|Agrargenossenschaft Trebitz/Klein Muckrow eG|http://friedland-mark.stadtbranchenbuch.com/1544010.html
19357|||AG eG Karstädt|Karstädt|497209|1657|038797 918860||Putlitzer Str. 14E|||Landwirtschaftsbetrieb|Agrargenossenschaft Karstädt eG|http://www.agrargenossenschaft-karstaedt.de/
7613|||Agrargenossenschaft  Buchheim-Crossen eG|Heideland|496703|1656|036691 57480||Crossener Str. 16|||Hotel|Agrargenossenschaft Buchheim-Crossen eG|http://www.naturhotel-etzdorf.de/agrargenossenschaft/
15838|||Agrargesellschaft mbH Sperenberg|Am Mellensee|496117|1654|033703 7248||Baruther Landstraße 2|||Landwirtschaftliche Produkte Einzelhandel|Agrargesellschaft mbH Sperenberg|http://am-mellensee.stadtbranchenbuch.com/1544653.html
18574|||Agrarprodukt Poseritz GmbH|Poseritz|495278|1651|038307 208||Poseritz Hof 1A|||Landmaschinenhändler|Agrarprodukt Poseritz GmbH|http://www.ruegen-tv.de/aktuell/Pruefung_der_Landwirtschaftslehrlinge-1251.html
6578|||Adrabrunnen GmbH - Landwirtschaftsprodukte -|Oldisleben|491512|1638|034673 7530||Frankenhäuser Str. 67|||Landwirtschaft|Adrabrunnen GmbH - Landwirtschaftsprodukte -|None
1920|||Elsteraue Agrar GmbH|Oßling|490845|1636|035792 50221||Grenzstraße 12|||Grosshändler|Agrar GmbH Elsteraue|http://www.ap-elsteraue.com/
1825|||Agrargenossenschaft Osterzgebirge Börnersdorf e. G.|Bad Gottleuba-Berggießhübel Stadt|490206|1634|035025 50257||Börnersdorf 2|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Osterzgebirge Börnersdorf e. G.|None
6567|||agrar GmbH Seega-Wippertal|Kyffhäuserland|489413|1631|034671 79846||Göllinger Str. 165|||Grosshändler|agrar GmbH Seega - Wippertal|http://www.agrar-gmbh-seega-wippertal.de/
7389|||Agrofarm Knau eG|Knau|488515|1628|036484 22201||An der Bahn 4|||Landwirtschaftliche Genossenschaften|Agrofarm Knau eG|http://www.agrofarm-knau.de/
16306|||AHV Passow GmbH & Co KG|Passow|487297|1624|033336 55740||Schulstraße 34||||AHV Agrar Handels- und Verwaltungsgesellschaft mbH & Co. Produktionsbetriebe KG|http://de.kompass.com/c/ahv-agrar-handels-verwaltungsgesellschaft-mbh-co-produktionsbetriebe/de704379/
18337|||Agrargen. Jahnkendorf eG|Marlow Stadt|484308|1614|038221 261||Fischlandstraße 11|||Landwirtschaftliche Produkte Großhandel|Agrargenossenschaft Jahnkendorf eG|http://marlow.stadtbranchenbuch.com/1699645.html
18276|||Agrarprodukt eG Spoitgendorf|Plaaz|478996|1597|038455 20205||Spoitgendorf|||Landwirtschaftsbetrieb|Agrarprodukt eG|http://spoitgendorf.de/index2.php
1796|||Agrarproduktion Am Bärenstein Struppen e. G.|Struppen|478777|1596|035020 7770||Hohe Str. 8|||Großhändler für landwirtschaftliche Erzeugnisse|Agrarproduktion Am Bärenstein Struppen eG|http://www.landschlachthof.de/
6667|||AG Langendorf-Borau- Leissling e.G|Weißenfels Stadt|478406|1595|03443 284860||Aupitzer Weg 39|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Langendorf-Borau-Leißling e.G.|http://www.ag-langendorf.de/index.php/unternehmen/presse
17213|||Agrargenossenschaft  Malchow e.G.|Malchow Stadt|476341|1588|039932 14157||Rostocker Str. 46|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Malchow e.G.|http://www.agrargenossenschaft-malchow.de/
6268|||AgrarGen.Weißenschirmbach e.G.|Querfurt Stadt|475749|1586|034461 22182||Ziegelrodaer Str. 89|||Landwirtschaftsbetrieb|Agrargenossenschaft Weißenschirmbach e.G.|http://www.ag-weissenschirmbach.de/
16259|||Agrargen. Höhe eG Steinbeck|Höhenland|475325|1584|033454 223||1|||Landwirtschaftsbetrieb|Agrargenossenschaft "Höhe" eG|http://www.agrargenossenschaft-hoehe.de/
1561|||Agrargenossenschaft Ebersbach e. G.|Ebersbach|474192|1581|035208 81111||Hauptstraße 62|||Landwirtschaftsbetrieb|Agrargenossenschaft Ebersbach e. G.|http://ebersbach-bei-grossenhain.stadtbranchenbuch.com/3884477.html
15377|||Agrargen. e.G. Reichenberg|Märkische Höhe|472557|1575|033437 206||Mittelstraße 8|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft e.G. Reichenberg|None
6420|||Agrargen. Beesenlaublingen - Saaleaue -|Könnern Stadt|472167|1574|034692 21384||Richard-Kupsch-Straße 8|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft e.G. Saaleaue Beesenlaublingen|None
39221|||Agrargen. Mühlingen e.G.|Bördeland|471999|1573|039297 20242||Gnadauer Str. 10|||Landwirtschaftliche Produkte Einzelhandel|Agrar-Genossenschaft Mühlingen e.G.|None
6188|||ABG-Landsberg GmbH & Co.KG|Landsberg Stadt|469811|1566|034602 21528||Queiser Str. 1|||Großhändler für landwirtschaftliche Erzeugnisse|Abg Trans GmbH & Co. KG|None
7768|||Agrargenossenschaft Schöps e.G.|Schöps|469100|1564|036424 22252||Dorfstraße 1B|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Schöps eG|None
19273|||Agrargesellschaft Krusendorf mbH|Amt Neuhaus|469071|1564|038841 21825||Stiepelser Str.|||Landwirtschaftliche Produkte Einzelhandel|Agrargesellschaft Krusendorf mbH|None
6333|||AgrarGen. Wiederstedt e.G.|Arnstein Stadt|468986|1563|03476 551157||Schäfergasse 2|||Landwirtschaftsbetrieb|Agrargenossenschaft Wiederstedt e.G.|None
16909|||Agrarprod.Papenbruch GmbH|Heiligengrabe|468602|1562|03394 448532||Liebenthaler Weg 12|||Landwirtschaftsbetrieb|Agrarproduktion Papenbruch GmbH|None
15306|||Agrarproduktion Falkenhagen eG|Falkenhagen (Mark)|468500|1562|033603 214||Str. der Republik 9|||Landwirtschaftliche Produkte Einzelhandel|Agrarproduktion Falkenhagen eG|http://www.moz.de/artikel-ansicht/dg/0/1/248392
6905|||Agrargenossenschaft Pretzsch eG|Bad Schmiedeberg Stadt|467520|1558|034926 57304||Wittenberger Str. 44|||Landwirtschaftsbetrieb|Agrargenossenschaft e.G.|None
9569|||Agrozuchtfarm Breitenau eG|Oederan Stadt|467107|1557|037292 2910||Str. des Friedens 90|||Grosshändler|Agrozuchtfarm Breitenau e.G.|http://www.agrozuchtfarm.de/
19412|||Agrarhof Brüel e.G.|Brüel Stadt|465994|1553|038483 22263||Golchener Weg 4|||Landwirtschaftliche Produkte Einzelhandel|Agrarhof Brüel|http://www.agrarhof-brueel.de/
7407|||Agrargenossenschaft Teichel e. G.|Remda-Teichel Stadt|465552|1552|036743 22228||Hopfgartenstraße|||Landwirtschaftliche Produkte Großhandel|Agrargenossenschaft Teichel eG|http://www.sa-ru.de/(S(zsbzvqc4gqldd2orkco4b111))/home.aspx?th=wi&idr=cba8e98f-f934-4b25-8578-1e99de9d08d2
98617|||Agrargenossenschaft Helmershausen e.G.|Rhönblick|465010|1550|036943 67409||Gebaer Str. 1|||Landwirtschaftsbetrieb|Agrargenossenschaft Helmershausen eG|None
1983|||Agrargen.Großräschen e.G.|Großräschen Stadt|464504|1548|035753 5182||Friedensstraße 11|||Landwirtschaftsbetrieb|Agrargenossenschaft Großräschen e.G.|http://www.hoflaeden.com/hoflaeden/grossraeschen/1.html
14728|||AG Stölln e.G.|Gollenberg|462571|1542|033875 30285||Apfelallee 8|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Stölln e.G.|None
99955|||Agrargesellschaft Herbsleben AG|Herbsleben|461578|1539|036041 3720||Döllstädter Str. 1|||Grosshändler|Agrargesellschaft Herbsleben AG|http://www.spargel-herbsleben.de/
18465|||Agrarproduktionsgesellschaft mbH Tribsees|Tribsees Stadt|460793|1536|038320 218||Thomashof|||Landesprodukte Großhandel|Agrarproduktionsgesellschaft mbH Tribsees|None
39619|||AG Leppin eG|Arendsee (Altmark) Stadt|460528|1535|039384 804||Dorfstraße 68|||Landwirtschaftsbetrieb|Agrargenossenschaft Leppin e.G|None
3238|||AG eG  Dollenchen/Lieskau|Sallgast|459558|1532|035329 214||Gefrastraße 1||||Agrargenossenschaft Dollenchen/Lieskau|http://www.ag-dollenchen-lieskau.de/
9623|||Agrargenossenschaft Nassau e.G.|Frauenstein Stadt|459463|1532|037327 839719||Dorfstraße 31|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Nassau E.G.|None
15748|||Agrargenoss. Münchehofe eG|Münchehofe|458118|1527|033760 56060||Hauptstraße 13|||Landwirtschaftliche Produkte Großhandel|Agrargenossenschaft Münchehofe e.G.|http://www.muenchehofe.info/subsites/wirtschaft.html
3149|||Agrargenossenschaft Forst eG|Forst (Lausitz) Stadt|457770|1526|03562 6975890||Domsdorfer Str. 62a|||Verband, Verein oder Organisation|Agrargenossenschaft Forst eG|http://www.ag-forst.de/
19376|||Agrarbetrieb Meyer KG|Tessenow|457003|1523|038729 2280||Mühlenberg 1|||Landwirtschaftliche Produkte Einzelhandel|Agrarbetrieb Meyer KG|None
17391|||Agrar- Produktions- Vermarktungs GmbH Krien|Krien|455772|1519|039723 20218||Molkereistraße 27|||Landwirtschaftsbetrieb|Agrar Produktions- Vermarktungs- GmbH|http://www.schueleratwork.de/agrar-produktions-vermarktungs-gmbh-krien
18528|||Agrargenossenschaft Zirkow e.G|Zirkow|455370|1518|038393 2477||Darzer Weg 70|||Landwirtschaftsbetrieb|Agrargenossenschaft Zirkow e. G.|None
19348|||AG eG Quitzow|Perleberg Stadt|455102|1517|03876 30086||Dorfstraße 35||||Agrargenossenschaft e.G.|http://prignitzer-genossenschaften.de/?cid=1363261607&name=Agrargenossenschaft+eG+Quitzow#Kontakt
6526|||AgrarGes.Riestedt mbH & Co KG|Sangerhausen Stadt|453756|1513|03464 27160||Mühlweg 22|||Garten-/Landschaftsbauunternehmen|Agrargesellschaft Riestedt mbH & Co. KG|None
6571|||Agrarproduktions-und Handels GmbH Donndorf|Donndorf|453340|1511|034672 62910||Kleinrodaer Str. 1|||Landwirtschaftsbetrieb|Agrarproduktions- und Handels-GmbH|http://www.agrar-donndorf.de/
14789|||Agrargenossens. Fiener Bruch Rogäsen eG|Rosenau|453092|1510|033832 30790||Rogäsener Dorfstraße 18a|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Fiener Bruch Rogäsen e.G.|None
7407|||Agrargenossenschaft Catharinau eG|Uhlstädt-Kirchhasel|452995|1510|03672 42013||Untercatharinau 40B|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Catharinau e.G.|http://www.catharinau.de/
39624|||AG Schwarzbuntzucht Jeggeleben eG|Kalbe (Milde) Stadt|452476|1508|039009 238||Bahnhof Jeggeleben Süd||||Agrargenossenschaft Schwarz- buntzucht Jeggeleben e.G.|None
39291|||Agrarg. Wörmlitz e.G.|Möckern Stadt|451901|1506|039224 288||Bahnhofstraße|||Landwirtschaftliche Produkte Einzelhandel|Agrargenosssenschaft eG Wörmlitz Verwaltung|https://www.youtube.com/watch?v=MV8gI2sP4pc
99195|||Amberg & Rothe Agrarhof GmbH|Alperstedt|450524|1502|036204 52066||Großrudestedter Str. 2|||Garten-/Landschaftsbauunternehmen|Amberg & Rothe GmbH & Co.KG|None
17321|||Agrarbetrieb Bergholz Luitjens KG|Bergholz|450404|1501|039754 20410||Gartenweg 1|||Landwirtschaftliche Produkte Großhandel|Agrarbetrieb Bergholz Luitjens KG|None
3197|||Agrar-Genossenschaft eG Jänschwalde|Jänschwalde|448119|1494|035607 535||Am Friedhof 36A|||Landwirtschaftliche Genossenschaften|Agrar-Genossenschaft e.G. Jänschwalde|http://ag-jaenschwalde.de/wp/
15913|||Agrargen. Unterspreewald eG|Märkische Heide|447881|1493|035472 203||Lübbener Str. 7A|||Landwirtschaftsbetrieb|Agrargenossenschaft Leibsch eG|http://www.agrarhandel-duerrenhofe.de/
6406|||Agrargen. Baalberge e. G.|Bernburg (Saale) Stadt|447189|1491|03471 312234||Umgehungsstraße 30|||Landwirtschaft|Agrargenossenschaft Baalberge e.G.|http://www.landundlecker.com/
38855|||Agrargen.  Vorharz eG Silstedt-Benzingerode|Wernigerode Stadt|446539|1488|03943 22008||Steinesche 5B|||Landwirtschaftsbetrieb|Agrargenossenschaft Vorharz e G|None
9569|||Agrargenossenschaft  Memmendorf e.G.|Oederan Stadt|446341|1488|037292 5100||Am Memmendorfer Park|||Landwirtschaftsbetrieb|Agrargenossenschaft Memmendorf|http://www.agrar-memmendorf.de/
38835|||Agrargenossenschaft eG Zilly/Dardesheim|Osterwieck Stadt|445746|1486|039458 4785||Heudeber Weg 1|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft eG Zilly/ Dardesheim|None
7819|||Agrar- und Dienstleistungsgenossenschaft Geroda eG|Geroda|445731|1486|036482 32274||Ortsstraße 37|||Landwirtschaftliche Produkte Einzelhandel|Agrar- u. Dienstleistungsgenossenschaft Geroda e.G.|None
39629|||Agrar-Erzeugergemeinschaft Bismark eG|Bismark (Altmark) Stadt|445001|1483|039089 3078||Bahnhofstraße 53|||Landwirtschaftsbetrieb|Agrar-Erzeugergemeinschaft Bismark e.G.|None
